AuthorId,RecipeId,Time,HighCalories,HighProtein,LowFat,LowSugar,HighFiber
458770B,386979,901.049643060306,1,Indifferent,0,0,0
521247B,63138,3901.1315785748266,0.0,Indifferent,1,Indifferent,0
1803555282B,217210,2999.386501571408,0.0,Indifferent,0,0,1
2000507635A,343159,8100.959474507906,0.0,Indifferent,1,0,0
2000161338E,12030,5100.525121301763,0.0,Indifferent,0,0,0
1137048B,217300,1799.69604642714,0.0,Indifferent,0,Indifferent,0
490143C,61360,2100.6302388460504,1,Indifferent,0,0,1
131498D,35932,121.43677260231024,0.0,Indifferent,0,0,0
2001983032A,278212,1800.3814023047469,0.0,Indifferent,0,0,1
2001692389B,11168,181.45224272057703,1,Indifferent,0,0,0
12866531A,281230,4201.288644687907,1,Indifferent,0,0,0
1930181E,210962,8400.584944492688,1,Indifferent,0,0,0
1320243B,215414,1499.0590343075714,1,Yes,0,0,1
873416A,157755,299.8037894317768,0.0,Indifferent,0,Indifferent,0
1116599B,97648,2699.8273222268267,0.0,Yes,0,Indifferent,0
683746A,236129,2401.0609562482923,0.0,Yes,0,Indifferent,0
2002674422C,78756,3297.920682864903,1,Yes,1,0,0
1461779E,468845,2700.9482941829365,0.0,Yes,1,0,1
1213342C,78922,901.5662135397084,0.0,Indifferent,0,0,0
593038B,47797,9600.93374665276,0.0,Yes,0,Indifferent,0
2001796825B,34924,2999.380584717702,0.0,Yes,0,0,0
2002275301E,8806,1921.3912578967315,1,Indifferent,0,0,0
607262D,46922,2998.017477897453,1,Indifferent,0,0,0
2001195476C,213259,58.540111690443425,1,Indifferent,0,0,1
136247E,12067,3602.891685772024,0.0,Indifferent,0,Indifferent,1
2624371C,31311,298.13786330071656,1,Indifferent,1,0,0
1506680A,367545,2099.2004717994937,0.0,Indifferent,0,Indifferent,0
383533B,155018,5400.546413386906,0.0,Yes,0,Indifferent,0
2526833A,264546,2698.4770163770186,0.0,Yes,1,0,1
1803340263D,376653,1501.290811517168,0.0,Indifferent,0,0,0
2001983032A,262835,238.92790895897116,1,Indifferent,0,0,0
916480A,210402,901.149086546052,1,Yes,0,0,0
1472978C,57872,88799.02825545413,0.0,Yes,0,0,0
42186E,31717,4800.270400137343,0.0,Indifferent,0,Indifferent,0
2577188D,267958,3901.671118666817,1,Indifferent,0,Indifferent,0
7503D,124372,3900.286502598464,1,Indifferent,0,Indifferent,0
1060312A,81601,901.2716039620038,0.0,Indifferent,0,0,1
2265635D,132263,2400.7783165651103,0.0,Indifferent,0,0,0
2717393B,10712,2101.6590799422142,0.0,Yes,1,Indifferent,0
2000946186D,4897,2998.8973375746396,0.0,Yes,0,0,1
806559A,94809,2520.452614692778,0.0,Indifferent,0,0,1
2535815C,52982,2699.527320924355,1,Yes,0,0,0
446066C,283316,1798.9122317900026,1,Indifferent,0,Indifferent,1
569901D,271647,299.0414522253664,0.0,Yes,0,0,1
1724387B,228568,1019.3251734208944,1,Indifferent,0,0,1
767877C,31443,2099.2137163444386,1,Yes,1,0,0
2001376435A,38348,2098.223767806032,1,Indifferent,0,0,0
246266C,371510,1502.6073417663902,0.0,Yes,1,0,0
2229397C,32204,4798.156304038427,1,Indifferent,1,0,1
1802799255B,504521,6000.685732493231,0.0,Yes,0,0,1
2000192001D,42030,1800.0919312538867,0.0,Indifferent,1,0,0
2001408899A,25947,2700.8041853344334,0.0,Indifferent,0,0,0
945831D,181870,11999.232185680185,1,Indifferent,1,0,1
2002061544D,208583,1200.196336113312,1,Yes,1,0,1
2001590178E,411387,1800.4335538501296,0.0,Indifferent,0,0,0
367019C,201659,5699.174621153855,1,Indifferent,0,Indifferent,1
1261355E,30232,2698.8346059318383,1,Indifferent,1,0,0
2001876827E,354808,1799.4230842105076,0.0,Indifferent,0,0,0
46128523C,106904,1198.3821630132893,1,Yes,0,0,1
2001328492C,286463,2098.5279895980875,0.0,Yes,1,Indifferent,0
1260564D,126692,1198.2451916454802,0.0,Indifferent,0,0,1
47907A,42603,4199.039279201196,0.0,Indifferent,0,Indifferent,0
1945522A,70893,29698.662671335976,0.0,Yes,0,0,0
984941A,303936,1500.2897157775485,0.0,Yes,0,Indifferent,0
1801253004A,308728,4502.1308273995555,0.0,Indifferent,0,0,0
1800043731D,69916,4502.744797891464,0.0,Indifferent,0,Indifferent,1
1111152C,78579,22801.040817492987,1,Indifferent,0,0,0
2001559879E,82297,300.4400215942022,0.0,Yes,0,0,0
2001532061C,78112,1799.7917082149368,0.0,Indifferent,1,0,0
2833868D,26217,2098.5901655215075,0.0,Indifferent,1,0,1
529837D,24123,6302.173710567798,0.0,Indifferent,0,0,1
267370C,348802,1199.5227841054248,0.0,Indifferent,0,0,1
938954A,86172,44400.82381185597,0.0,Yes,0,0,0
1367600C,179336,1798.5507953728995,0.0,Yes,1,0,1
2216485D,39652,3900.120124157351,0.0,Indifferent,0,Indifferent,1
1862560B,102853,11999.408736276308,0.0,Indifferent,0,0,1
2429351E,34716,1800.286306149799,0.0,Yes,0,0,1
95214A,270975,899.8301651186371,1,Indifferent,0,Indifferent,0
2000096608D,43779,1199.202284845027,1,Indifferent,1,0,0
42223864D,77397,3000.169750721281,0.0,Indifferent,0,0,0
66186A,172729,3600.5495205524835,0.0,Indifferent,0,Indifferent,1
1394050B,456890,4498.442525344327,1,Yes,1,0,1
2002704840D,51688,1499.7581367759556,0.0,Yes,1,Indifferent,0
2001469857D,103011,1200.674447910072,1,Indifferent,1,0,1
1625155A,64988,1438.4536335576402,1,Yes,0,Indifferent,1
2001320674A,25587,1498.8334846744572,1,Indifferent,0,Indifferent,1
43579579C,77102,598.5978358087889,0.0,Indifferent,1,Indifferent,1
1278889E,46491,8999.567424861803,1,Indifferent,0,Indifferent,1
331762E,198732,1199.3951319412129,0.0,Yes,0,0,1
405033E,382798,1018.6702070243437,1,Yes,1,Indifferent,0
1803138115D,36264,3000.7586198364343,0.0,Indifferent,1,0,0
751444B,390878,5700.038569108231,0.0,Yes,0,0,0
54027D,14804,1799.3458867801216,0.0,Indifferent,0,0,0
989591B,96843,1499.7622467635829,0.0,Yes,1,Indifferent,1
2340489C,56209,901.2162520369084,0.0,Indifferent,0,0,0
2001542173C,133418,3599.301175092508,1,Indifferent,1,0,0
593038B,70165,8100.796951013231,0.0,Yes,0,0,0
2001019763B,121490,3300.1375998094313,0.0,Indifferent,1,0,1
2002361321B,40497,1501.3615508791909,0.0,Yes,1,0,0
2002507556D,97824,1501.08707606568,1,Yes,1,0,0
1172358D,338883,29700.492000696504,1,Indifferent,0,0,1
887226D,47077,45899.69421872929,1,Indifferent,0,Indifferent,0
2002514229E,258594,1800.2444772671786,1,Yes,1,0,0
1143513A,71557,3302.1211165350937,0.0,Yes,0,0,0
1803038452E,103629,2521.0318749074786,1,Yes,1,0,0
1793690D,122826,2099.201438055091,0.0,Yes,1,0,1
1803340263D,291758,1799.514228103522,1,Yes,0,0,1
2690449D,114789,34200.12027068966,0.0,Indifferent,1,0,0
302085D,27034,299.9801852548115,0.0,Indifferent,0,Indifferent,0
2001003640E,95569,4800.9721514857165,0.0,Indifferent,0,0,0
855205E,421147,2098.765068925254,1,Yes,1,0,0
2002061544D,121265,5699.417696425758,0.0,Indifferent,0,Indifferent,0
409463A,428289,299.9839273402257,0.0,Yes,1,0,0
2001958478A,70912,900.6475576841607,0.0,Indifferent,0,Indifferent,1
1559704A,63179,4198.7764945783,0.0,Yes,1,Indifferent,1
2001523996C,294396,5099.009360370882,0.0,Yes,0,Indifferent,0
1358885B,218859,2400.12731056841,0.0,Yes,1,0,0
2001842763D,19324,2997.5605179698573,1,Indifferent,0,0,0
2001910557C,219681,4498.722210512949,1,Indifferent,1,0,1
2002848033E,327695,3899.577351495898,0.0,Indifferent,0,Indifferent,0
2818778E,256691,2098.455636076588,1,Yes,0,Indifferent,0
1340920A,83203,420.03250327988536,0.0,Yes,0,Indifferent,0
490143C,348368,4200.566427760221,0.0,Yes,0,0,0
96277B,44232,11398.826470764014,1,Indifferent,0,0,0
1413963B,199087,2401.273279773482,0.0,Indifferent,0,0,0
11195A,57125,87601.30641661798,1,Indifferent,0,Indifferent,1
1413963B,17204,4500.049609961229,0.0,Yes,0,Indifferent,0
2001773586C,123818,899.8098873808727,1,Yes,1,0,1
837666A,495271,1199.595873208266,1,Yes,1,Indifferent,0
264150A,290968,1380.0569645548894,0.0,Indifferent,0,Indifferent,1
2002529424E,101454,600.9897337758251,1,Indifferent,0,Indifferent,1
1138706E,25528,300.36670513587194,0.0,Yes,1,0,0
2001322920C,107786,660.7757105630724,0.0,Indifferent,0,0,1
12916772A,379686,781.6124894070264,0.0,Indifferent,0,Indifferent,0
622563B,286199,3600.5408997214095,0.0,Indifferent,0,Indifferent,0
1336982E,9370,2401.9806445017084,0.0,Indifferent,0,Indifferent,0
1650606D,427681,780.0968145197577,1,Yes,1,0,0
892333E,100116,7800.787346355537,1,Indifferent,0,0,0
717105E,137722,2399.529924551328,0.0,Indifferent,0,0,0
938954A,357097,2699.3898426293076,1,Indifferent,1,0,0
2339088D,252838,1800.1374710925586,1,Yes,0,Indifferent,0
2000333540A,264623,3301.810349556287,1,Yes,0,Indifferent,0
183944D,28768,3899.219927628968,1,Yes,0,0,1
155604A,83292,1200.575020362582,0.0,Indifferent,0,0,0
2002451946E,426260,2700.8277374217237,0.0,Yes,1,0,0
44745E,25654,1381.162382794721,1,Indifferent,0,0,0
1150423A,144797,3299.8534904695366,1,Yes,0,0,0
696173C,16994,3600.657923228502,0.0,Yes,0,0,0
1986249A,266637,2398.35575185009,1,Indifferent,0,Indifferent,1
1328608B,157431,1799.7786440311063,0.0,Indifferent,0,0,1
2001927007D,183618,5098.853919136947,1,Indifferent,0,Indifferent,0
1287015A,19841,2398.018857684609,0.0,Yes,0,0,0
2000968883C,180388,6301.209191239305,1,Indifferent,1,Indifferent,0
732788A,192421,1800.994214145771,0.0,Yes,0,0,1
1938485D,25587,1500.1355564829778,1,Indifferent,0,0,1
2887342E,25690,88199.67025246876,1,Yes,1,0,0
2001171716E,67783,3600.5630444850317,0.0,Indifferent,0,0,0
2000060594B,89725,240.1314802010021,1,Indifferent,0,Indifferent,0
2038963D,22127,4800.351019452111,1,Indifferent,1,0,1
2002250194D,129855,900.0495618819978,0.0,Yes,0,0,0
90343C,26229,3000.286980980761,0.0,Indifferent,0,Indifferent,0
2711174E,114575,16801.483640471964,0.0,Yes,1,0,0
2000356266D,35805,4499.136640956935,1,Yes,0,Indifferent,0
78650E,34813,1800.9387183460601,0.0,Indifferent,1,Indifferent,0
891885A,167000,1799.6586163797765,1,Yes,1,0,0
384827B,326464,900.1118113237401,0.0,Indifferent,0,Indifferent,0
1984119E,25690,88200.79846924687,0.0,Indifferent,0,0,0
67646A,102817,1200.032408333598,0.0,Indifferent,0,0,0
57324C,25690,88199.23630479879,0.0,Indifferent,0,0,1
162133D,33642,1799.521734013499,0.0,Yes,0,0,1
2950250C,311483,2399.86340396206,1,Yes,0,Indifferent,0
32673E,3687,119.5260991664496,1,Indifferent,1,0,0
793825B,57971,4203.243212275841,1,Yes,1,0,0
741522D,239599,23399.551528615673,0.0,Yes,1,0,1
2012734A,460693,1381.3993995210474,0.0,Yes,0,0,1
1059475B,189520,4799.032680938364,0.0,Yes,0,0,0
2000088153B,111241,902.339307536006,0.0,Indifferent,0,0,0
1801537445B,217745,7200.471006514445,0.0,Indifferent,1,0,1
226283D,79944,1798.3134528510334,1,Yes,0,Indifferent,1
1848443C,78017,3899.3968666708943,1,Indifferent,0,0,0
484150C,28148,14699.69147365546,1,Yes,0,0,0
2001531636B,117317,2399.6314287586433,0.0,Indifferent,0,0,0
579335A,421163,4199.219797880508,0.0,Yes,0,0,0
1320838D,26772,2401.1239752418105,0.0,Indifferent,1,0,1
1801537445B,93992,7200.47480456785,0.0,Indifferent,0,Indifferent,0
789426E,160202,1021.4861583215552,0.0,Indifferent,0,Indifferent,1
1548578E,5408,2700.3162810197423,1,Indifferent,0,Indifferent,0
2027782B,17051,298.085963090214,0.0,Yes,1,0,1
1800067025A,113736,599.0154950745381,0.0,Indifferent,1,Indifferent,0
731603E,49518,1201.3185955722552,0.0,Indifferent,1,Indifferent,0
124826B,16388,1201.8010859681249,1,Indifferent,0,0,1
167416C,120480,1802.268756932065,1,Indifferent,0,Indifferent,1
2000700693C,8617,2218.679057179604,1,Yes,0,0,1
640199C,307100,6300.580359426913,1,Yes,1,0,1
1590550E,169711,8401.1187392717,1,Yes,0,0,0
2001512518E,32844,3300.8854694599295,0.0,Yes,0,0,1
514750D,65340,1201.5335378452544,1,Indifferent,0,Indifferent,1
2393531A,310907,421.3111076255426,0.0,Indifferent,0,0,1
2001350774D,118409,4798.746112300076,0.0,Indifferent,0,Indifferent,0
1102702A,319850,2698.675770236672,1,Indifferent,0,0,1
1562723C,385850,1202.093879221906,0.0,Yes,1,0,0
2277685E,74856,1199.7992051687263,1,Indifferent,0,Indifferent,0
2001477247A,87420,599.951228793247,0.0,Indifferent,0,Indifferent,0
2000424292E,253310,1798.940807726302,0.0,Yes,0,0,0
501114D,27475,3000.1073137282647,0.0,Indifferent,1,0,0
2121825C,84490,2999.5903849104816,0.0,Yes,1,Indifferent,1
1979429A,118903,12000.992400250245,1,Yes,0,Indifferent,1
261432D,95519,1019.5418939407674,0.0,Yes,0,Indifferent,0
2001245207A,38748,1799.7895152601725,1,Yes,0,Indifferent,0
490143C,124400,1800.2951586095817,1,Yes,0,0,0
1803716534D,24603,1800.420241256564,1,Yes,0,0,0
1800065150C,429739,2097.0422447647534,0.0,Yes,0,0,0
50469C,55325,1500.3413090822708,1,Indifferent,0,0,0
2000316208D,68404,3601.875099952881,0.0,Indifferent,1,Indifferent,1
570256B,445618,1498.9526663495094,0.0,Indifferent,1,Indifferent,0
80353C,12144,2698.3957641619236,0.0,Indifferent,0,0,0
1764476C,255686,36599.77925907002,0.0,Yes,1,0,1
2001082297D,32270,1800.3522021277504,1,Indifferent,0,0,1
1707687E,48067,899.9327609145811,1,Indifferent,1,0,0
2919616E,261889,7802.578426554002,0.0,Yes,0,Indifferent,1
2147602B,140744,900.6499155988653,0.0,Indifferent,0,Indifferent,1
2001318059C,45809,14400.561294413525,0.0,Indifferent,0,0,0
2480161E,123832,2999.187977742158,0.0,Indifferent,0,0,0
119293D,455550,300.2390684894384,1,Yes,0,0,0
751444B,38720,3300.404686316653,1,Indifferent,1,Indifferent,1
2625060C,132423,2998.91637901218,0.0,Indifferent,0,Indifferent,0
2001339320A,164706,1319.8123865482223,0.0,Yes,0,0,0
709320D,36702,4499.97169907444,1,Yes,0,0,0
814572B,14358,1799.0691736822089,1,Yes,0,Indifferent,0
1874623C,99949,719.2424748092486,1,Yes,0,0,0
215128A,188578,1501.0720375506055,0.0,Yes,0,0,0
2002693381E,286267,778.5910895102286,0.0,Yes,0,0,0
2198007A,54752,22499.21402435883,1,Yes,0,Indifferent,0
226283D,349909,3299.990989907235,0.0,Yes,1,0,0
766542D,72310,0.03840862840926616,0.0,Indifferent,1,Indifferent,0
613948C,27195,1801.4050721466613,1,Yes,0,Indifferent,1
2368367A,2537,1198.2560119989996,0.0,Indifferent,1,0,0
2002752990B,137847,3898.461884762775,1,Indifferent,0,0,1
14718E,374892,1198.7053594587462,1,Indifferent,1,0,0
1784167E,32607,7801.259902069042,0.0,Yes,0,0,0
1802585383E,171426,1198.3873326529913,0.0,Indifferent,1,0,1
863645A,162280,2999.965124507296,1,Indifferent,1,0,0
2061010C,371958,600.7778186277101,1,Yes,0,0,0
2653166B,224636,3001.591267741973,1,Indifferent,0,0,0
2000455877B,238239,598.5439487034408,0.0,Yes,0,0,1
779230B,298655,1198.5248752190596,0.0,Indifferent,0,0,0
2002799523A,3180,1498.6355628083504,1,Indifferent,0,0,0
162837E,411045,4199.893877941043,0.0,Indifferent,0,0,0
868347B,211485,25440.289831683596,1,Yes,0,0,1
1983962D,37184,961.0550386719692,0.0,Yes,0,0,1
462305B,14693,901.052084177276,1,Yes,0,0,0
532328B,39291,2398.33649702046,1,Yes,0,0,0
2002219802E,220872,2400.55780434227,0.0,Yes,0,0,0
1392837E,517863,2098.8779258341965,1,Indifferent,0,0,1
2001114220A,377598,43438.66175387025,0.0,Indifferent,1,0,0
1802712736E,60019,1021.2740304722524,1,Indifferent,0,0,0
2002127138B,208434,1197.7186945917156,1,Yes,1,0,0
2511978C,402754,900.0295394366196,1,Indifferent,0,Indifferent,1
974459C,138228,240.92857964547457,0.0,Indifferent,0,0,0
2001965399C,12564,299.4029642052877,0.0,Yes,1,0,0
1152126D,481616,2280.6076462597157,0.0,Yes,0,0,1
95258E,256395,3900.481079228368,1,Indifferent,0,0,0
195455A,305283,299.63755359843975,1,Indifferent,0,0,0
1853233E,167164,2399.32950927746,1,Indifferent,0,0,0
2001753157B,57609,2398.57916220824,1,Indifferent,1,0,0
2425149D,11078,1798.7821249964336,0.0,Indifferent,0,0,0
1658473A,503126,1500.169959556761,1,Indifferent,0,0,0
263758D,219916,6300.5252701943455,1,Yes,0,0,1
2166449B,50722,15599.713671723206,0.0,Indifferent,1,0,1
104168A,101914,899.9374844750209,0.0,Indifferent,1,0,1
311269C,82688,2400.72784894588,0.0,Yes,1,Indifferent,0
2002511999D,25430,1199.7492627570978,0.0,Yes,0,0,1
2000884206C,20755,479.8093354553371,0.0,Yes,0,0,1
2001718709E,208673,1498.8562466179667,1,Indifferent,0,0,0
8637642B,79554,15600.38061677119,1,Indifferent,0,0,1
2000418407E,136447,1799.866295654596,0.0,Indifferent,1,0,1
1803340263D,243784,30599.38221083511,0.0,Indifferent,1,0,0
2094148C,33076,3598.6158999041904,1,Yes,0,0,0
765403B,24862,6300.625825006592,0.0,Indifferent,0,Indifferent,0
96394E,157526,3600.4052972640593,1,Yes,1,Indifferent,0
124826B,44133,599.3573313803277,1,Indifferent,0,0,1
128163A,52892,1500.8993404970413,0.0,Indifferent,0,0,1
1736743E,108234,2700.16195910844,1,Indifferent,0,0,0
2000310309B,47195,12001.066084834529,1,Indifferent,1,0,1
352243E,114260,1500.8532664855811,0.0,Yes,0,0,1
1486132E,187731,901.06150996565475,1,Indifferent,0,0,1
2001014905D,267423,5100.912572379208,0.0,Indifferent,0,0,0
2001652682B,47793,2100.579555766972,1,Yes,0,Indifferent,1
76198A,159362,600.8025361842004,1,Yes,1,0,1
1133693D,35625,4799.577624613386,0.0,Indifferent,1,0,1
1802668312E,51734,4200.226599379903,0.0,Yes,0,Indifferent,0
1803119585A,65427,10799.771710369629,1,Yes,0,0,0
701083E,10331,12901.103151118068,1,Indifferent,1,0,1
2000560257B,99740,29699.923920842994,1,Yes,0,0,0
130223D,74223,43800.12444097676,0.0,Indifferent,1,Indifferent,0
1803364292C,199529,7799.221886057851,0.0,Yes,0,Indifferent,0
1802810149E,100353,1799.9566849160449,0.0,Indifferent,0,Indifferent,0
563994D,152511,4501.368962918561,0.0,Indifferent,0,0,0
1382040C,235029,4201.652642949864,0.0,Yes,0,0,1
2002061544D,307726,2400.4687199132036,1,Indifferent,0,Indifferent,1
722236B,40497,1502.3285344726326,0.0,Yes,1,0,0
2000208668E,88372,7499.713268404578,0.0,Yes,1,Indifferent,0
325572E,329966,1799.3583185330338,1,Yes,0,0,0
728352B,13614,2997.700652234812,1,Indifferent,0,0,1
24891C,34181,29280.375670225465,1,Indifferent,0,Indifferent,0
1091649A,63509,4201.740283635687,0.0,Yes,0,Indifferent,0
2002820705D,73630,7799.640233207044,0.0,Indifferent,1,0,1
384827B,179551,2100.211263983547,0.0,Yes,0,Indifferent,1
2001533474B,25754,2699.6169665661405,1,Yes,0,0,0
40602231C,368959,2100.8677424122543,1,Yes,0,0,0
2002610397A,32614,4800.639399649196,0.0,Indifferent,1,0,1
1140530A,125417,2698.885764645871,0.0,Yes,0,Indifferent,1
2741393C,52488,1199.516883080792,1,Yes,0,0,0
1925580D,7728,2701.6702158125754,1,Yes,0,0,1
1343893B,9351,301.15030476471503,1,Indifferent,0,0,0
70319A,30391,300.11015717395503,1,Indifferent,0,0,1
234644C,325362,2698.123244267087,0.0,Indifferent,1,0,1
347873B,129058,1498.3524504361567,1,Indifferent,0,Indifferent,1
1180028E,81581,2100.888344954886,0.0,Yes,0,0,0
2001965232D,99953,598.3969184141525,0.0,Indifferent,1,Indifferent,0
348426C,96493,2698.828628167179,0.0,Indifferent,1,0,1
886456C,96465,1499.4722132147594,0.0,Indifferent,0,0,0
2000888836C,98688,4198.6471614371685,1,Indifferent,0,0,0
743450D,28768,3900.353180916435,0.0,Yes,0,0,0
115830A,133437,259257.86570302345,0.0,Yes,0,0,1
65394E,83862,2999.0075788703407,0.0,Yes,0,0,0
161652C,138317,3298.8551913842175,0.0,Yes,0,0,0
476152A,37554,598.4585826652223,1,Yes,0,0,0
907276A,15345,15300.674621984785,0.0,Indifferent,0,Indifferent,0
2607516D,32053,11999.556264197314,1,Indifferent,1,0,0
891885A,340839,45000.11167462284,0.0,Indifferent,0,0,1
638855A,241943,3899.927433294252,0.0,Indifferent,0,0,0
2951918B,173966,1200.0944627962697,1,Indifferent,0,0,0
488773C,286395,1800.4792190402916,0.0,Indifferent,0,Indifferent,1
2001431770B,90487,4800.99521906806,0.0,Yes,0,0,0
2001308205E,158655,1200.558589974283,1,Indifferent,1,0,0
685066A,113648,30599.57091902279,0.0,Yes,1,0,0
368502B,97496,18899.95260612112,1,Indifferent,0,Indifferent,0
814572B,21706,418.8180104621488,1,Indifferent,0,0,1
2001791882C,14491,9299.98922820515,1,Indifferent,0,Indifferent,0
1507463E,45006,240.4708451186665,0.0,Indifferent,0,Indifferent,0
532328B,158105,3300.8466162631735,0.0,Indifferent,0,0,0
2002157916B,54257,3898.773694314947,1,Indifferent,1,0,1
556482C,21771,2700.187050156484,1,Indifferent,0,0,0
2000662063B,379818,1501.502855552316,1,Indifferent,1,Indifferent,1
2095040A,193223,900.4096303052074,1,Indifferent,0,0,0
2001913383C,351705,3300.303253837602,0.0,Indifferent,0,0,0
303702C,53879,1199.5735471842847,0.0,Indifferent,1,0,0
104168A,415162,2999.0290927829096,0.0,Indifferent,0,0,0
21882C,161384,900.2765272065644,1,Indifferent,0,0,1
2001180976D,353848,12300.361385177544,1,Yes,0,0,0
389216D,11599,900.6257612391064,1,Indifferent,0,Indifferent,0
746481C,17913,3000.009377051232,0.0,Yes,0,Indifferent,0
2001968091D,100857,1198.8650291355734,0.0,Yes,1,0,1
2001222821C,399583,1201.3915522749369,1,Yes,0,0,0
138944D,139844,2700.203736362587,1,Indifferent,1,0,1
2067649A,42725,2100.8601653165088,0.0,Indifferent,1,0,0
2002106560A,175624,900.0883818482569,0.0,Indifferent,0,Indifferent,1
1275931C,124215,22800.936098628303,0.0,Yes,1,0,1
2001284676C,43186,5099.249791480187,0.0,Yes,1,0,0
157417E,88350,4501.458647693788,1,Indifferent,0,0,0
977542A,242043,3300.165390039983,0.0,Indifferent,0,0,0
2002035072D,43254,1501.1924889678928,0.0,Yes,0,0,0
1921848C,319153,1801.448061071209,0.0,Yes,0,0,0
309585C,91781,2699.3637688885797,0.0,Yes,0,0,1
611106A,135585,179.9213611980991,1,Indifferent,0,Indifferent,0
998388D,109899,2100.5017592452073,1,Indifferent,1,0,0
2001274573B,26217,2098.690406523144,1,Indifferent,1,0,0
1011953E,351561,3599.115524370395,0.0,Indifferent,0,0,0
734372D,63080,720.5012529583721,0.0,Yes,0,0,0
751444B,360386,3301.883056055274,0.0,Yes,0,0,0
2954161D,72722,1800.991034232396,1,Yes,0,Indifferent,0
980699C,9860,3900.001278277088,1,Yes,0,0,0
2334197E,4627,7919.928280271924,0.0,Indifferent,0,Indifferent,0
2002463647E,314698,10797.52122784616,1,Indifferent,0,Indifferent,1
2159352A,8788,6299.894832318625,0.0,Indifferent,0,0,1
206134A,137262,2521.352617200688,0.0,Indifferent,0,Indifferent,1
2001182081E,152161,2100.098797533914,1,Indifferent,1,Indifferent,1
