AuthorId,Diet,Age
1176251D,Omnivore,47
1176263D,Vegetarian,33
1176266E,Vegetarian,48
117626C,Vegetarian,28
1176272B,Vegetarian,36
1176278E,Omnivore,36
1176285A,Vegan,29
117628D,Vegan,76
1176322C,Vegetarian,34
1176328B,Vegetarian,28
117632B,Vegan,52
1176349E,Vegetarian,52
1176353A,Vegan,45
1176362A,Vegetarian,21
117636B,Vegetarian,49
1176380C,Vegetarian,42
117638B,Vegetarian,72
1176394A,Omnivore,39
1176395C,Vegetarian,23
1176397C,Vegan,28
1176423E,Vegetarian,60
1176426C,Omnivore,61
1176455B,Omnivore,25
1176499E,Vegetarian,67
117653A,Vegetarian,27
1176541D,Vegan,74
1176574D,Vegetarian,38
11765906E,Vegetarian,19
1176590B,Vegetarian,37
1176608C,Omnivore,20
1176616A,Omnivore,59
1176628E,Vegetarian,63
1176629A,Vegetarian,34
1176658E,Vegan,43
1176688B,Vegan,33
117669C,Omnivore,29
1176705B,Omnivore,66
117672D,Vegetarian,48
1176754A,Vegetarian,44
1176756E,Omnivore,54
117680D,Vegetarian,63
1176814D,Vegetarian,34
1176824D,Vegetarian,75
1176846C,Omnivore,71
1176849A,Omnivore,55
1176851E,Vegetarian,24
1176852B,Vegetarian,68
1176871E,Vegetarian,44
117688C,Vegetarian,43
1176895D,Omnivore,77
11768A,Vegan,65
1176900D,Vegetarian,23
117690D,Vegan,72
1176917C,Vegetarian,28
1176937E,Omnivore,63
117693B,Vegetarian,65
1176956B,Vegetarian,46
1176966D,Vegan,53
1176983C,Omnivore,26
1176987C,Vegetarian,69
1177018B,Omnivore,54
1177019B,Vegetarian,74
1177023B,Vegetarian,20
1177036B,Omnivore,54
1177043B,Vegetarian,22
1177057D,Vegetarian,47
1177073D,Vegetarian,66
117707B,Vegan,43
1177080B,Omnivore,60
117708B,Vegan,40
1177097D,Vegan,67
1177107D,Vegetarian,77
1177113B,Vegan,40
117712B,Vegan,53
1177160A,Omnivore,67
1177167B,Vegetarian,37
1177170C,Vegan,21
1177172B,Vegetarian,51
1177192E,Omnivore,51
11771D,Vegetarian,76
1177204A,Omnivore,31
1177231D,Vegan,58
1177241E,Vegetarian,32
1177249D,Vegetarian,72
1177280B,Vegetarian,62
11772828B,Omnivore,32
1177282C,Omnivore,58
1177285A,Vegetarian,32
11772882B,Vegetarian,58
1177291E,Vegetarian,38
1177308E,Vegetarian,41
117730C,Vegetarian,48
1177314C,Vegetarian,34
1177335C,Vegetarian,38
117733A,Omnivore,25
1177356E,Omnivore,62
117735B,Vegetarian,61
1177387B,Vegetarian,67
1177397B,Omnivore,31
1177407C,Omnivore,69
1177408D,Vegetarian,48
1177431E,Omnivore,20
1177446B,Vegetarian,35
1177472A,Omnivore,22
1177486D,Vegan,66
1177498B,Vegetarian,77
1177516A,Omnivore,56
1177526A,Vegetarian,18
1177559C,Vegetarian,44
1177584E,Vegan,50
1177589B,Vegan,40
1177602D,Vegetarian,78
1177621A,Vegetarian,65
1177626D,Vegan,52
117762B,Vegetarian,46
1177656C,Vegetarian,19
1177662D,Omnivore,74
1177664A,Vegetarian,45
117766B,Vegetarian,29
1177707E,Vegetarian,58
117770B,Vegetarian,45
117776E,Omnivore,51
1177772C,Omnivore,56
1177775C,Vegan,57
1177782A,Vegetarian,23
1177792A,Vegan,40
1177797B,Vegetarian,42
11778155B,Vegetarian,73
117781D,Omnivore,56
1177820A,Vegetarian,28
117782E,Omnivore,69
117784D,Vegan,54
117787C,Vegetarian,65
1177891C,Vegetarian,71
1177904C,Omnivore,31
1177908E,Vegetarian,45
1177912A,Vegetarian,50
1177928A,Omnivore,33
1177931B,Vegan,38
117795E,Vegan,38
1177961E,Vegetarian,60
1177978C,Omnivore,54
1178009D,Vegetarian,58
117802C,Omnivore,35
1178069D,Vegetarian,58
11780854A,Omnivore,41
117808A,Omnivore,77
1178090A,Vegetarian,77
1178099E,Vegetarian,69
1178109E,Omnivore,54
1178154C,Vegan,69
1178163D,Vegan,76
1178170E,Vegetarian,29
1178171C,Vegan,43
117817A,Vegan,60
1178197E,Vegetarian,75
1178214D,Omnivore,36
1178228B,Vegetarian,53
1178240C,Omnivore,79
1178251A,Omnivore,73
1178257E,Vegetarian,68
1178272C,Vegan,34
1178273E,Vegetarian,43
117827D,Vegetarian,59
1178316C,Vegan,22
1178323D,Omnivore,18
1178328E,Omnivore,59
11783311A,Vegetarian,20
117833B,Vegan,66
1178347A,Omnivore,18
1178354A,Vegan,62
117835C,Vegetarian,66
117837B,Vegetarian,22
117838C,Vegetarian,66
1178393C,Omnivore,73
1178396D,Vegan,66
11783995B,Omnivore,66
1178404C,Vegetarian,58
117841E,Vegan,50
1178429D,Vegetarian,28
1178442E,Vegetarian,74
1178453C,Omnivore,37
1178470C,Vegan,24
1178487C,Vegan,69
1178501D,Vegetarian,38
1178509A,Vegetarian,77
117853C,Omnivore,56
1178547A,Vegan,31
1178554A,Omnivore,49
1178561D,Omnivore,19
117856C,Vegan,27
1178575C,Vegetarian,50
1178599D,Omnivore,53
1178606E,Vegetarian,75
1178607E,Omnivore,74
1178617B,Vegetarian,68
1178618A,Vegan,78
1178626B,Vegetarian,19
1178629A,Vegetarian,74
1178632A,Vegetarian,67
1178644C,Vegetarian,69
1178649A,Vegan,31
1178661D,Vegan,78
1178674A,Omnivore,39
1178676D,Vegetarian,75
1178677B,Omnivore,44
1178679E,Vegetarian,36
1178699D,Vegetarian,56
1178712C,Omnivore,19
1178716A,Vegetarian,50
1178748C,Vegetarian,36
1178760B,Vegetarian,27
1178763E,Vegan,77
1178783B,Omnivore,57
1178784D,Omnivore,33
1178785B,Omnivore,65
1178786E,Vegan,35
1178792A,Vegetarian,57
1178797A,Omnivore,28
11787B,Vegetarian,67
1178801E,Omnivore,43
1178802D,Vegetarian,50
117880B,Vegetarian,18
1178822B,Omnivore,39
117884D,Omnivore,64
11788500C,Omnivore,38
11788573E,Vegetarian,74
1178867D,Omnivore,59
1178880C,Omnivore,58
11788876E,Omnivore,23
1178926A,Vegan,29
1178932D,Omnivore,50
1178944D,Omnivore,77
11789455D,Vegetarian,57
1178975E,Vegetarian,36
1178981A,Vegan,53
117900E,Vegetarian,69
1179016D,Omnivore,32
1179019B,Omnivore,66
117902C,Vegetarian,54
1179055D,Omnivore,29
1179056C,Vegetarian,26
117907E,Vegetarian,19
1179101B,Vegetarian,68
1179116E,Vegetarian,57
1179118A,Vegetarian,19
1179119A,Omnivore,79
1179145E,Vegetarian,70
1179147A,Vegetarian,25
117915B,Vegan,19
1179181D,Vegetarian,60
1179200C,Vegetarian,65
1179204A,Vegetarian,56
1179225C,Omnivore,38
1179244B,Vegan,75
1179245C,Vegan,59
1179265E,Vegetarian,41
1179267B,Vegetarian,62
117927D,Vegetarian,76
1179291D,Vegetarian,29
1179294A,Vegetarian,67
1179311A,Vegetarian,24
117931A,Vegetarian,30
1179323C,Vegan,69
1179341D,Vegetarian,29
1179347E,Omnivore,73
1179355B,Vegetarian,63
1179365A,Omnivore,78
1179371C,Vegetarian,27
1179417A,Omnivore,62
117941A,Omnivore,74
11794238B,Omnivore,60
1179477B,Vegan,60
1179480D,Vegetarian,21
1179489D,Vegetarian,73
1179497D,Vegetarian,67
117950C,Vegan,73
1179525C,Vegan,78
1179528B,Vegan,39
1179546E,Vegetarian,30
117954A,Vegetarian,74
117956C,Omnivore,73
1179580E,Omnivore,31
1179586E,Vegetarian,19
117958A,Vegan,58
1179607B,Vegetarian,45
1179615A,Vegetarian,19
117962D,Omnivore,55
1179633B,Vegetarian,24
1179646A,Omnivore,44
117966B,Omnivore,60
117967E,Vegetarian,38
1179687B,Vegan,60
1179700B,Vegan,55
1179707D,Vegetarian,30
1179718E,Vegetarian,66
117972C,Vegan,31
11797324C,Vegetarian,25
1179740A,Vegan,38
117974A,Vegan,19
1179753D,Vegetarian,21
1179756B,Vegetarian,72
1179761A,Vegan,18
1179763D,Omnivore,20
1179773E,Omnivore,29
11797825D,Vegetarian,43
11797D,Vegetarian,54
1179803E,Vegetarian,73
1179823A,Vegetarian,55
117983D,Vegetarian,59
1179862A,Omnivore,75
1179881B,Vegetarian,34
117989D,Omnivore,36
1179908C,Vegetarian,49
1179924C,Vegan,50
1179939A,Omnivore,66
1179955D,Vegetarian,40
117995E,Vegetarian,39
1179964D,Vegetarian,59
1179972E,Vegetarian,31
1179973E,Vegetarian,70
11799897D,Vegan,60
1179991E,Vegan,28
1179994B,Omnivore,26
1180001A,Omnivore,79
1180010C,Vegan,72
11800120C,Vegetarian,66
1180013A,Vegan,21
1180027B,Vegan,31
1180028E,Omnivore,18
1180063B,Vegetarian,71
118006C,Vegetarian,40
118007A,Omnivore,35
1180089B,Vegetarian,55
11800B,Vegan,54
11801053E,Vegetarian,36
118012A,Vegetarian,46
1180133A,Vegetarian,42
1180134D,Vegetarian,44
1180158D,Vegetarian,28
118016A,Omnivore,73
1180182A,Vegetarian,78
1180194C,Vegan,73
1180211A,Vegetarian,45
1180216C,Omnivore,67
118023C,Vegetarian,67
118024C,Vegetarian,62
1180274B,Vegan,72
1180277A,Vegetarian,55
1180320B,Vegan,43
1180335D,Omnivore,54
1180365B,Vegetarian,70
1180367B,Vegetarian,56
118036D,Vegetarian,23
1180382B,Omnivore,38
118041B,Vegan,31
1180451A,Vegetarian,49
1180452A,Omnivore,22
1180454A,Omnivore,29
1180495C,Omnivore,61
1180501E,Omnivore,70
1180523D,Vegetarian,75
1180533C,Omnivore,44
1180535A,Vegetarian,29
1180540A,Omnivore,75
1180562B,Vegetarian,44
1180590D,Vegetarian,25
1180602E,Vegetarian,32
1180633E,Omnivore,55
1180637D,Omnivore,29
118063B,Vegetarian,36
1180658B,Vegan,42
118065D,Vegetarian,41
1180661C,Vegetarian,76
118067A,Vegetarian,41
1180681A,Vegetarian,52
1180730A,Vegan,55
118074E,Vegetarian,61
118077C,Omnivore,20
1180780E,Vegetarian,42
118078D,Vegetarian,68
1180790B,Vegetarian,67
1180807A,Vegetarian,71
118080D,Vegan,48
118082E,Vegetarian,32
1180851D,Vegetarian,21
1180877E,Vegetarian,34
118088B,Omnivore,27
1180891E,Vegan,29
118094A,Vegan,61
1180950E,Omnivore,35
1180953C,Omnivore,31
1180964E,Omnivore,44
118096C,Vegetarian,79
1180973B,Vegetarian,62
1180991E,Omnivore,31
1181022E,Vegetarian,50
118103E,Vegan,18
1181046E,Vegetarian,34
1181075B,Omnivore,58
118109A,Vegan,23
1181105A,Vegan,33
1181106D,Vegan,34
1181109C,Vegetarian,67
1181110C,Vegetarian,34
118114D,Omnivore,32
1181151E,Vegetarian,26
1181155C,Vegan,65
11811B,Vegetarian,68
118120C,Vegan,27
1181226A,Vegetarian,69
118123B,Vegetarian,56
1181240B,Vegetarian,41
1181245C,Vegetarian,78
118125E,Vegetarian,20
1181279E,Vegetarian,75
1181287A,Omnivore,20
1181288E,Omnivore,18
1181292E,Vegetarian,41
1181293B,Vegan,53
118129A,Vegan,31
1181328A,Vegetarian,29
118132C,Omnivore,54
1181336A,Omnivore,36
1181343D,Vegan,60
1181369E,Vegetarian,24
118136B,Vegan,59
1181376B,Vegetarian,62
1181385E,Omnivore,22
118138C,Omnivore,79
1181396E,Omnivore,71
1181415A,Vegetarian,23
1181435B,Vegetarian,27
1181439B,Vegan,40
1181446D,Vegetarian,18
1181460B,Vegan,22
1181464D,Vegetarian,68
1181471D,Vegetarian,19
1181474C,Vegan,63
118147D,Vegetarian,34
1181484A,Vegetarian,76
118151B,Vegetarian,78
1181539D,Vegan,48
1181565C,Vegetarian,31
1181575C,Vegetarian,23
118159D,Omnivore,41
11815D,Omnivore,73
1181600C,Vegetarian,75
1181611B,Vegan,75
1181612B,Omnivore,35
118161A,Vegetarian,36
1181632C,Omnivore,72
1181635E,Vegetarian,28
118163D,Vegan,18
1181647D,Vegan,60
1181684A,Omnivore,73
11816890C,Vegan,26
1181692D,Vegetarian,27
1181698B,Vegetarian,56
1181702B,Vegetarian,51
1181715B,Vegetarian,57
1181747E,Vegetarian,41
1181761C,Vegetarian,79
1181762D,Vegetarian,25
1181766C,Omnivore,62
1181769B,Omnivore,36
1181779A,Vegetarian,73
1181808B,Vegetarian,36
1181842E,Vegan,36
118184B,Omnivore,30
11818527D,Vegan,51
1181906A,Vegetarian,57
1181913B,Vegetarian,37
118191B,Vegetarian,58
1181920C,Vegan,23
1181938C,Vegetarian,24
1181945E,Vegetarian,47
1181947D,Vegetarian,71
11819485B,Vegan,42
1181988C,Vegetarian,31
1181997E,Omnivore,45
118199A,Omnivore,40
1182001B,Vegan,58
1182017D,Omnivore,24
118203E,Vegetarian,62
1182044D,Vegetarian,21
1182046E,Vegan,41
118204C,Vegetarian,59
1182060A,Omnivore,32
1182086C,Vegetarian,76
1182091A,Vegetarian,40
1182115D,Vegetarian,27
1182119E,Vegetarian,29
118211B,Vegan,18
118213A,Omnivore,35
1182149D,Omnivore,19
1182155B,Vegetarian,49
1182162B,Vegetarian,49
1182163B,Vegan,26
118216D,Vegetarian,79
1182172C,Vegetarian,67
1182182D,Omnivore,44
1182202E,Vegetarian,70
1182220A,Vegan,70
1182224D,Omnivore,39
1182237A,Omnivore,51
1182265D,Vegetarian,70
1182273C,Omnivore,19
1182314C,Omnivore,77
118231E,Vegetarian,23
1182329A,Vegetarian,46
1182330B,Vegetarian,53
118233C,Vegetarian,30
1182340D,Vegetarian,58
1182350B,Vegan,66
118235C,Omnivore,35
1182366B,Omnivore,33
118239D,Vegan,42
1182405A,Omnivore,61
1182409C,Vegan,78
1182412E,Omnivore,52
118241C,Vegan,24
1182420D,Vegetarian,72
1182467B,Vegetarian,37
1182472D,Omnivore,57
1182475B,Omnivore,56
1182489C,Vegetarian,44
1182495E,Vegetarian,25
1182501A,Omnivore,65
118250E,Vegetarian,74
118252E,Vegetarian,27
1182536D,Vegetarian,22
1182570E,Vegetarian,21
1182592D,Omnivore,64
1182616E,Vegetarian,44
1182620A,Vegetarian,22
1182621D,Vegetarian,51
1182629B,Omnivore,30
1182649B,Vegetarian,34
1182666D,Omnivore,40
1182668E,Vegetarian,27
118266B,Vegetarian,36
1182678C,Omnivore,29
1182686D,Vegetarian,18
118268D,Omnivore,35
1182694C,Vegetarian,65
11827230D,Vegetarian,42
1182736B,Vegetarian,35
118273D,Vegetarian,32
1182768A,Vegetarian,70
1182773E,Vegetarian,42
1182775B,Vegetarian,47
118278C,Vegetarian,44
1182791C,Vegan,22
118279A,Vegetarian,31
1182835C,Omnivore,22
118283B,Omnivore,32
1182872D,Vegetarian,68
1182878D,Vegan,68
1182897B,Vegetarian,66
1182901A,Vegetarian,22
1182904D,Omnivore,33
1182920C,Vegetarian,36
1182933B,Vegetarian,61
118293A,Vegetarian,50
118294C,Vegetarian,43
1182952C,Omnivore,35
1182956E,Omnivore,31
1182965D,Vegetarian,23
1182971A,Vegan,58
1182976C,Omnivore,18
1182984D,Vegetarian,65
1182993B,Omnivore,18
1183006C,Vegetarian,67
11830131E,Vegetarian,74
1183043D,Vegetarian,71
1183122D,Omnivore,26
1183124E,Vegetarian,50
1183130C,Omnivore,19
1183144C,Omnivore,44
1183147E,Omnivore,71
1183163D,Vegan,68
1183208D,Vegetarian,57
1183225D,Vegetarian,72
1183235C,Omnivore,61
1183236A,Vegetarian,44
118325D,Vegan,47
1183272D,Vegetarian,25
1183274B,Vegetarian,21
1183287B,Vegetarian,35
1183289D,Vegetarian,19
1183290D,Vegetarian,62
11832932B,Vegetarian,78
1183297A,Omnivore,71
1183327E,Omnivore,25
1183333D,Vegetarian,38
1183351A,Vegetarian,24
1183353B,Vegetarian,34
1183357E,Omnivore,33
118335D,Omnivore,66
1183360E,Vegetarian,63
1183373D,Vegetarian,73
1183398D,Vegetarian,73
1183417D,Vegetarian,59
118342E,Omnivore,44
1183436A,Vegetarian,21
1183439C,Vegetarian,55
1183473D,Omnivore,31
11835135E,Vegetarian,31
1183541A,Vegan,63
11835734D,Omnivore,46
1183576A,Vegan,57
1183577C,Omnivore,41
1183591A,Vegetarian,69
1183599D,Vegetarian,30
11835C,Omnivore,41
1183623E,Vegetarian,78
1183626D,Vegetarian,25
118363C,Omnivore,19
1183644B,Vegetarian,48
1183647C,Vegetarian,20
1183658A,Vegetarian,19
1183661A,Vegan,53
1183663D,Vegetarian,18
1183666C,Vegetarian,68
118367C,Omnivore,53
1183690C,Vegetarian,28
118369B,Vegetarian,42
11836E,Omnivore,45
118373D,Vegetarian,18
1183746C,Vegetarian,36
1183755C,Vegetarian,24
1183758A,Vegetarian,49
118376C,Vegetarian,71
118378B,Vegetarian,43
1183807D,Vegan,57
1183810E,Vegetarian,27
1183832D,Vegetarian,75
1183853D,Omnivore,56
1183855C,Vegetarian,32
1183856D,Vegetarian,48
1183876C,Vegan,71
1183886C,Vegetarian,62
1183888E,Vegetarian,44
1183908C,Omnivore,65
1183918D,Omnivore,40
118391C,Omnivore,67
1183924E,Vegan,38
1183928C,Vegetarian,62
1183937D,Omnivore,42
118393D,Omnivore,73
118394A,Vegan,29
1183978E,Vegetarian,40
1183981A,Vegetarian,47
1183994B,Vegan,32
11840025B,Vegan,34
1184016D,Vegetarian,39
1184017B,Omnivore,39
1184024D,Vegetarian,31
1184025D,Omnivore,56
1184044D,Vegan,71
1184067A,Vegan,41
1184076A,Vegan,48
118408B,Vegan,59
11840944B,Vegetarian,54
118409A,Omnivore,71
1184145A,Vegetarian,63
1184172B,Vegetarian,59
118417E,Vegan,46
1184197D,Omnivore,43
1184215D,Vegetarian,29
1184216D,Vegetarian,22
1184253C,Vegan,79
1184255B,Vegetarian,43
1184257C,Vegetarian,19
1184260A,Vegetarian,69
1184272E,Vegan,59
118427D,Vegetarian,70
1184286C,Vegan,56
1184287C,Omnivore,48
11842B,Vegan,29
1184301B,Vegetarian,34
1184317D,Vegetarian,42
1184318A,Omnivore,77
118433A,Omnivore,40
11843470E,Vegetarian,77
1184350A,Omnivore,51
1184372D,Vegan,26
1184385B,Vegetarian,75
1184396A,Vegan,57
11844072D,Vegetarian,40
118442B,Vegetarian,52
1184440A,Vegetarian,35
1184443C,Omnivore,66
1184455C,Omnivore,60
1184480E,Vegetarian,36
1184515A,Omnivore,53
1184528C,Vegetarian,60
118453E,Vegan,29
1184563D,Vegan,67
1184582A,Vegetarian,58
1184590D,Vegetarian,57
1184597B,Vegetarian,26
1184605B,Omnivore,66
1184617C,Vegetarian,69
118462C,Omnivore,36
1184631A,Omnivore,63
1184634D,Vegetarian,68
1184657D,Vegetarian,37
1184681B,Omnivore,58
11846C,Vegetarian,62
1184707A,Omnivore,51
118471B,Vegetarian,65
1184756B,Vegetarian,20
1184762D,Vegetarian,18
1184772E,Vegetarian,52
1184775B,Omnivore,76
1184815D,Vegetarian,70
1184821E,Vegetarian,50
118482C,Omnivore,31
1184834B,Vegetarian,71
1184840A,Vegan,55
1184866C,Vegan,32
1184867D,Vegan,57
1184870A,Omnivore,45
1184880E,Omnivore,55
1184886D,Vegetarian,30
1184898A,Vegetarian,33
1184903D,Vegetarian,30
1184908C,Vegetarian,24
118493D,Vegetarian,49
1184958E,Omnivore,38
1184962D,Vegetarian,78
1184985D,Vegetarian,34
1185003B,Omnivore,39
118502A,Vegan,68
1185034B,Vegan,33
118504B,Vegetarian,42
1185055D,Vegan,26
1185071C,Vegan,26
1185082A,Vegetarian,18
1185090D,Vegetarian,50
1185120B,Vegetarian,73
1185132E,Vegetarian,36
1185134A,Vegetarian,67
1185154A,Omnivore,76
1185157A,Vegan,67
1185163D,Vegetarian,21
1185164A,Vegan,27
1185172B,Vegetarian,39
1185193D,Vegan,37
118519D,Vegetarian,48
1185201A,Vegetarian,28
118520B,Vegetarian,47
1185312D,Omnivore,75
1185323B,Vegetarian,50
1185348C,Omnivore,44
1185412B,Omnivore,22
1185414E,Vegetarian,41
1185438C,Vegetarian,18
1185443E,Omnivore,25
1185453D,Vegetarian,34
118545E,Vegetarian,21
118549D,Omnivore,29
118550A,Vegan,54
1185532D,Omnivore,34
1185564C,Vegetarian,33
1185583B,Omnivore,50
1185599E,Vegetarian,75
118561E,Omnivore,48
1185633C,Vegan,31
1185642E,Vegan,63
1185644A,Vegetarian,33
1185648A,Omnivore,28
1185661E,Vegetarian,59
1185662A,Vegetarian,78
118566C,Vegan,51
1185672D,Vegan,49
1185689E,Vegan,26
1185694D,Vegetarian,79
1185700E,Vegetarian,52
1185707E,Vegetarian,50
1185708D,Vegan,69
118573B,Vegetarian,55
1185749D,Vegan,75
118574E,Vegetarian,54
1185795B,Vegan,33
1185804B,Omnivore,57
1185828E,Vegetarian,73
118585C,Omnivore,60
1185887A,Omnivore,62
1185893E,Vegetarian,59
1185894B,Vegetarian,37
1185926C,Vegetarian,31
1185933E,Vegan,26
1185950A,Vegan,40
1185953C,Vegetarian,57
1185955A,Omnivore,36
1185967D,Vegetarian,76
1185984E,Vegetarian,74
1185986C,Vegan,22
1185994B,Vegetarian,66
1185996C,Vegetarian,40
1186000A,Omnivore,48
1186022B,Vegetarian,41
1186043B,Omnivore,40
1186049B,Omnivore,60
118604E,Vegetarian,50
1186050E,Vegetarian,41
1186060E,Omnivore,55
1186081E,Vegetarian,59
1186083C,Omnivore,75
1186090C,Omnivore,44
1186107B,Vegetarian,36
1186116A,Vegetarian,65
1186128D,Vegan,40
1186129E,Omnivore,66
118613B,Vegetarian,34
1186148D,Vegan,37
1186155B,Omnivore,45
118615D,Vegetarian,22
1186167A,Omnivore,77
118616E,Omnivore,52
1186173E,Vegan,27
1186179C,Omnivore,45
1186189D,Vegan,69
1186200B,Vegetarian,25
1186215E,Vegetarian,36
1186221B,Omnivore,72
118623E,Vegetarian,56
1186247E,Vegetarian,28
1186248E,Vegetarian,58
1186269E,Vegan,22
118626C,Vegetarian,39
118627E,Vegetarian,64
1186285E,Omnivore,37
1186287E,Vegan,22
1186288C,Omnivore,63
1186301D,Omnivore,75
118630C,Vegetarian,67
1186316A,Omnivore,65
1186321C,Vegan,26
11863408B,Vegetarian,35
1186395C,Vegan,23
118639B,Vegetarian,59
1186410C,Vegetarian,65
1186412C,Vegan,56
1186445A,Vegan,42
1186470D,Omnivore,18
118648A,Omnivore,65
1186537A,Omnivore,63
1186580E,Vegetarian,22
1186582D,Vegetarian,33
1186595A,Vegetarian,21
1186609A,Vegetarian,48
118660D,Vegetarian,40
1186623C,Omnivore,77
1186637D,Vegetarian,30
11866421C,Omnivore,24
1186680D,Vegetarian,22
1186693A,Omnivore,65
118669C,Vegan,50
1186701D,Vegetarian,40
1186710A,Vegan,27
1186715C,Vegan,24
1186720C,Vegan,63
1186735C,Vegetarian,60
11867572A,Vegetarian,53
1186762B,Vegetarian,42
1186766E,Vegetarian,77
1186786D,Omnivore,23
1186789E,Vegetarian,54
1186795D,Vegetarian,46
1186804E,Omnivore,40
1186811B,Vegetarian,76
1186844E,Vegetarian,50
1186847A,Vegetarian,79
118684C,Omnivore,43
118685D,Vegetarian,18
1186915C,Vegetarian,30
1186920B,Omnivore,78
1186940E,Omnivore,20
1186955E,Vegan,54
1186977E,Vegetarian,18
1186979D,Vegetarian,59
1186985A,Vegetarian,65
1186987C,Vegetarian,24
118698A,Omnivore,69
1187010E,Vegetarian,42
1187024E,Omnivore,50
1187044E,Vegan,65
1187048E,Omnivore,42
1187052A,Omnivore,57
1187063A,Vegetarian,75
1187081D,Omnivore,56
1187101A,Vegetarian,18
118712A,Vegetarian,54
1187183C,Omnivore,74
118719C,Omnivore,46
11871B,Omnivore,25
1187206E,Omnivore,72
11872230C,Vegetarian,43
1187252D,Vegan,21
1187259C,Vegetarian,37
1187267E,Omnivore,64
1187287B,Vegetarian,64
1187295C,Vegan,78
118729A,Vegetarian,71
11872A,Vegetarian,43
1187336D,Vegan,72
1187338C,Vegan,41
1187339C,Vegetarian,48
1187358D,Omnivore,54
1187379A,Vegetarian,48
1187381D,Vegetarian,22
11873977B,Vegan,29
1187404E,Vegetarian,33
1187423D,Vegetarian,59
1187471E,Omnivore,21
1187480B,Vegan,56
118748A,Vegan,72
1187490B,Vegetarian,43
1187500E,Omnivore,65
1187515D,Vegetarian,67
1187526B,Vegetarian,58
1187529B,Vegan,18
1187544D,Vegetarian,32
118754D,Omnivore,41
1187553A,Vegetarian,53
1187566B,Vegetarian,64
118756A,Vegan,66
1187578D,Omnivore,40
118758E,Vegetarian,36
1187622C,Vegetarian,57
1187649B,Omnivore,32
1187654E,Vegetarian,19
118768D,Vegan,75
1187722A,Omnivore,20
1187732C,Vegetarian,43
1187775B,Vegan,31
1187785A,Vegetarian,69
1187787B,Vegetarian,29
1187789A,Vegan,78
1187796A,Vegetarian,50
118780B,Vegetarian,78
1187827B,Omnivore,52
118782C,Omnivore,61
1187872E,Vegan,70
1187874E,Vegetarian,73
1187877C,Vegetarian,72
1187899A,Vegetarian,79
118790E,Omnivore,20
1187924B,Vegetarian,38
1187927A,Vegetarian,35
118792A,Vegetarian,62
1187933C,Vegetarian,68
1188027B,Vegetarian,23
118803E,Omnivore,79
118804A,Omnivore,32
1188072D,Vegetarian,76
1188076E,Vegetarian,20
1188094A,Vegetarian,74
118810A,Vegetarian,64
1188189D,Omnivore,20
1188206B,Omnivore,41
1188244B,Vegetarian,39
1188269A,Vegetarian,55
118826D,Vegetarian,55
1188282C,Vegan,28
1188284C,Vegetarian,27
118828C,Omnivore,59
11882B,Vegan,47
118830D,Vegetarian,72
1188341E,Vegetarian,45
1188342E,Vegan,62
1188379A,Vegetarian,73
1188386C,Vegetarian,28
1188390D,Vegetarian,66
1188402B,Vegetarian,22
1188408A,Vegetarian,56
118840B,Omnivore,23
1188434B,Vegetarian,47
1188461E,Vegetarian,50
118848E,Vegetarian,72
118849E,Vegetarian,63
118850E,Omnivore,34
1188512A,Vegetarian,53
1188523A,Vegetarian,33
1188524B,Vegetarian,70
1188531A,Vegan,21
1188537E,Vegan,62
118855E,Vegan,24
1188561E,Vegetarian,35
1188562D,Vegetarian,39
1188579B,Vegetarian,32
1188580C,Vegetarian,53
11885880A,Vegetarian,40
1188600E,Omnivore,59
1188603A,Vegetarian,54
1188617B,Vegetarian,39
1188635D,Vegetarian,28
1188656C,Vegan,71
1188671E,Omnivore,64
1188676B,Omnivore,21
1188698B,Vegetarian,19
11886D,Vegetarian,33
118870E,Vegetarian,68
1188717B,Vegetarian,23
1188728E,Vegetarian,54
1188747A,Vegetarian,69
1188758E,Vegan,79
1188772C,Omnivore,35
1188776B,Vegan,27
118877D,Vegetarian,30
118878E,Omnivore,77
1188796B,Omnivore,51
1188802D,Vegetarian,46
1188822C,Omnivore,33
1188834B,Vegan,60
1188853E,Vegetarian,44
1188876E,Vegetarian,38
118887D,Omnivore,69
1188883D,Vegetarian,55
1188888D,Omnivore,71
118890E,Vegetarian,62
1188939A,Vegetarian,79
118894C,Vegetarian,24
1188967C,Vegetarian,57
118898E,Vegetarian,54
118899A,Vegetarian,58
118901E,Omnivore,61
1189042E,Vegan,45
118904E,Vegetarian,28
1189059A,Omnivore,22
1189074B,Vegetarian,69
1189091D,Vegetarian,78
1189097C,Omnivore,46
118910D,Omnivore,20
1189112A,Vegetarian,23
1189118E,Vegan,21
118913A,Vegetarian,58
1189142B,Vegetarian,46
1189147C,Omnivore,33
1189149C,Vegetarian,51
118914A,Vegetarian,25
1189155D,Vegan,64
118916C,Vegetarian,53
